Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Polyol Biosynthetic Process (GO:0046173)	1/15	0.13802956917585696	0.3530623515162338	0	0	7.211734693877551	14.281306966998091	PPIP5K2
Dendritic Cell Chemotaxis (GO:0002407)	1/15	0.13802956917585696	0.3530623515162338	0	0	7.211734693877551	14.281306966998091	CXCR4
Dolichol-Linked Oligosaccharide Biosynthetic Process (GO:0006488)	1/15	0.13802956917585696	0.3530623515162338	0	0	7.211734693877551	14.281306966998091	ALG8
Epiboly Involved In Wound Healing (GO:0090505)	1/15	0.13802956917585696	0.3530623515162338	0	0	7.211734693877551	14.281306966998091	FLNA
Glutamine Family Amino Acid Catabolic Process (GO:0009065)	1/15	0.13802956917585696	0.3530623515162338	0	0	7.211734693877551	14.281306966998091	GLUL
Positive Regulation Of Potassium Ion Transport (GO:0043268)	1/15	0.13802956917585696	0.3530623515162338	0	0	7.211734693877551	14.281306966998091	FLNA
Histone H4-K5 Acetylation (GO:0043981)	1/15	0.13802956917585696	0.3530623515162338	0	0	7.211734693877551	14.281306966998091	ING5
Histone H4-K8 Acetylation (GO:0043982)	1/15	0.13802956917585696	0.3530623515162338	0	0	7.211734693877551	14.281306966998091	ING5
Positive Regulation Of Transcription By RNA Polymerase III (GO:0045945)	1/15	0.13802956917585696	0.3530623515162338	0	0	7.211734693877551	14.281306966998091	DDX21
Protein Localization To Cell-Cell Junction (GO:0150105)	1/15	0.13802956917585696	0.3530623515162338	0	0	7.211734693877551	14.281306966998091	CHAF1B
Mitotic Chromosome Condensation (GO:0007076)	1/15	0.13802956917585696	0.3530623515162338	0	0	7.211734693877551	14.281306966998091	NCAPD3
Regulation Of Amyloid Fibril Formation (GO:1905906)	1/15	0.13802956917585696	0.3530623515162338	0	0	7.211734693877551	14.281306966998091	LDLR
Epithelial Cell Differentiation (GO:0030855)	3/132	0.14158748812787317	0.3614771477204035	0	0	2.358427235674898	4.610341912418691	ANXA1;SIX1;PCK2
Cell-Cell Junction Organization (GO:0045216)	2/68	0.14461229130412992	0.36175366929330477	0	0	3.0671328671328673	5.930911668379534	CDH6;GJC1
Regulation Of Establishment Of Endothelial Barrier (GO:1903140)	1/16	0.14652633785915756	0.36175366929330477	0	0	6.7306122448979595	12.926477926276414	VCL
Regulation Of Interleukin-1 Production (GO:0032652)	1/16	0.14652633785915756	0.36175366929330477	0	0	6.7306122448979595	12.926477926276414	TLR4
Cell Communication By Electrical Coupling Involved In Cardiac Conduction (GO:0086064)	1/16	0.14652633785915756	0.36175366929330477	0	0	6.7306122448979595	12.926477926276414	GJC1
Cell Surface Toll-Like Receptor Signaling Pathway (GO:0140895)	1/16	0.14652633785915756	0.36175366929330477	0	0	6.7306122448979595	12.926477926276414	TLR4
Cellular Response To Nitrogen Compound (GO:1901699)	1/16	0.14652633785915756	0.36175366929330477	0	0	6.7306122448979595	12.926477926276414	TIMELESS
Positive Regulation By Host Of Viral Transcription (GO:0043923)	1/16	0.14652633785915756	0.36175366929330477	0	0	6.7306122448979595	12.926477926276414	TFAP4
Regulation Of Triglyceride Biosynthetic Process (GO:0010866)	1/16	0.14652633785915756	0.36175366929330477	0	0	6.7306122448979595	12.926477926276414	LDLR
Response To UV-B (GO:0010224)	1/16	0.14652633785915756	0.36175366929330477	0	0	6.7306122448979595	12.926477926276414	MME
Positive Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090050)	1/16	0.14652633785915756	0.36175366929330477	0	0	6.7306122448979595	12.926477926276414	ANXA1
Reticulophagy (GO:0061709)	1/16	0.14652633785915756	0.36175366929330477	0	0	6.7306122448979595	12.926477926276414	STING1
Retinal Metabolic Process (GO:0042574)	1/16	0.14652633785915756	0.36175366929330477	0	0	6.7306122448979595	12.926477926276414	DHRS4
Dicarboxylic Acid Catabolic Process (GO:0043649)	1/16	0.14652633785915756	0.36175366929330477	0	0	6.7306122448979595	12.926477926276414	GLUL
Ruffle Organization (GO:0031529)	1/16	0.14652633785915756	0.36175366929330477	0	0	6.7306122448979595	12.926477926276414	LIMA1
Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:0097192)	1/16	0.14652633785915756	0.36175366929330477	0	0	6.7306122448979595	12.926477926276414	CASP2
Innate Immune Response-Activating Signaling Pathway (GO:0002758)	1/16	0.14652633785915756	0.36175366929330477	0	0	6.7306122448979595	12.926477926276414	STING1
Intracellular Cholesterol Transport (GO:0032367)	1/16	0.14652633785915756	0.36175366929330477	0	0	6.7306122448979595	12.926477926276414	LDLR
Mesonephric Tubule Development (GO:0072164)	1/16	0.14652633785915756	0.36175366929330477	0	0	6.7306122448979595	12.926477926276414	SIX1
Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237)	2/70	0.1514303550058173	0.3638655267795816	0	0	2.9766214177978885	5.6187582874212625	EYA4;BRCA1
Regulation Of Actin Filament-Based Process (GO:0032970)	2/70	0.1514303550058173	0.3638655267795816	0	0	2.9766214177978885	5.6187582874212625	CNN2;ARHGAP18
Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569)	2/71	0.15486311731440378	0.3638655267795816	0	0	2.933333333333333	5.4712934212595945	RMI2;TIMELESS
Synapse Assembly (GO:0007416)	2/71	0.15486311731440378	0.3638655267795816	0	0	2.933333333333333	5.4712934212595945	PCDHB5;PCDHB9
DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Cell Cycle Arrest (GO:0006977)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	CASP2
T Cell Migration (GO:0072678)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	SLC12A2
Regulation Of Leukocyte Chemotaxis (GO:0002688)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	MTUS1
Nuclear Envelope Organization (GO:0006998)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	NEMP1
Carboxylic Acid Catabolic Process (GO:0046395)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	RENBP
Regulation Of Protein Sumoylation (GO:0033233)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	GNL3
Regulation Of Receptor Recycling (GO:0001919)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	LDLR
Cellular Response To dsRNA (GO:0071359)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	STING1
Cellular Response To Glucocorticoid Stimulus (GO:0071385)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	PCK2
Cellular Response To Unfolded Protein (GO:0034620)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	RHBDD1
Regulation Of Viral Transcription (GO:0046782)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	IFITM3
Positive Regulation Of Amyloid-Beta Formation (GO:1902004)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	GSAP
Retrograde Protein Transport, ER To Cytosol (GO:0030970)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	RHBDD1
Ribosomal Small Subunit Assembly (GO:0000028)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	PWP2
Positive Regulation Of Glial Cell Differentiation (GO:0045687)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	CXCR4
Facultative Heterochromatin Formation (GO:0140718)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	HELLS
Filopodium Assembly (GO:0046847)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	FGD4
Toll-Like Receptor 4 Signaling Pathway (GO:0034142)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	TLR4
Transepithelial Transport (GO:0070633)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	SLC12A2
Triglyceride Biosynthetic Process (GO:0019432)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	PCK2
Positive Regulation Of Potassium Ion Transmembrane Transport (GO:1901381)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	FLNA
Megakaryocyte Differentiation (GO:0030219)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	FLNA
Purine-Containing Compound Biosynthetic Process (GO:0072522)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	GART
Regulation Of Brown Fat Cell Differentiation (GO:0090335)	1/17	0.15493977178893165	0.3638655267795816	0	0	6.309630102040816	11.765685914464035	SIX1
Cholesterol Homeostasis (GO:0042632)	2/72	0.1583108506108623	0.3674271824700224	0	0	2.8912820512820514	5.329195955055154	LIMA1;LDLR
Second-Messenger-Mediated Signaling (GO:0019932)	2/72	0.1583108506108623	0.3674271824700224	0	0	2.8912820512820514	5.329195955055154	CXCR4;CAMKK2
Sterol Homeostasis (GO:0055092)	2/73	0.16177293160037662	0.3674271824700224	0	0	2.850415312387143	5.192207030855023	LIMA1;LDLR
Branching Involved In Ureteric Bud Morphogenesis (GO:0001658)	1/18	0.16327068419847435	0.3674271824700224	0	0	5.938175270108043	10.762027106985062	SIX1
Positive Regulation Of DNA Replication (GO:0045740)	1/18	0.16327068419847435	0.3674271824700224	0	0	5.938175270108043	10.762027106985062	CDT1
Positive Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900227)	1/18	0.16327068419847435	0.3674271824700224	0	0	5.938175270108043	10.762027106985062	TLR4
Positive Regulation Of Cation Transmembrane Transport (GO:1904064)	1/18	0.16327068419847435	0.3674271824700224	0	0	5.938175270108043	10.762027106985062	FLNA
Dendritic Cell Migration (GO:0036336)	1/18	0.16327068419847435	0.3674271824700224	0	0	5.938175270108043	10.762027106985062	CXCR4
Response To Organophosphorus (GO:0046683)	1/18	0.16327068419847435	0.3674271824700224	0	0	5.938175270108043	10.762027106985062	RFC3
Positive Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900017)	1/18	0.16327068419847435	0.3674271824700224	0	0	5.938175270108043	10.762027106985062	TLR4
Positive Regulation Of Extracellular Matrix Organization (GO:1903055)	1/18	0.16327068419847435	0.3674271824700224	0	0	5.938175270108043	10.762027106985062	DDR2
Endothelial Cell Proliferation (GO:0001935)	1/18	0.16327068419847435	0.3674271824700224	0	0	5.938175270108043	10.762027106985062	NRARP
Energy Reserve Metabolic Process (GO:0006112)	1/18	0.16327068419847435	0.3674271824700224	0	0	5.938175270108043	10.762027106985062	GFPT2
Ureteric Bud Development (GO:0001657)	1/18	0.16327068419847435	0.3674271824700224	0	0	5.938175270108043	10.762027106985062	SIX1
Ureteric Bud Morphogenesis (GO:0060675)	1/18	0.16327068419847435	0.3674271824700224	0	0	5.938175270108043	10.762027106985062	SIX1
Positive Regulation Of Osteoclast Differentiation (GO:0045672)	1/18	0.16327068419847435	0.3674271824700224	0	0	5.938175270108043	10.762027106985062	TMEM64
Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516)	1/18	0.16327068419847435	0.3674271824700224	0	0	5.938175270108043	10.762027106985062	ITGA1
Intracellular Sodium Ion Homeostasis (GO:0006883)	1/18	0.16327068419847435	0.3674271824700224	0	0	5.938175270108043	10.762027106985062	SLC12A2
Positive Regulation Of Triglyceride Metabolic Process (GO:0090208)	1/18	0.16327068419847435	0.3674271824700224	0	0	5.938175270108043	10.762027106985062	LDLR
Lysosomal Lumen Acidification (GO:0007042)	1/18	0.16327068419847435	0.3674271824700224	0	0	5.938175270108043	10.762027106985062	TCIRG1
Protein Autoprocessing (GO:0016540)	1/18	0.16327068419847435	0.3674271824700224	0	0	5.938175270108043	10.762027106985062	FAM111A
Maintenance Of Gastrointestinal Epithelium (GO:0030277)	1/18	0.16327068419847435	0.3674271824700224	0	0	5.938175270108043	10.762027106985062	TLR4
Maintenance Of Protein Location In Nucleus (GO:0051457)	1/18	0.16327068419847435	0.3674271824700224	0	0	5.938175270108043	10.762027106985062	BARD1
Negative Regulation Of ERBB Signaling Pathway (GO:1901185)	1/18	0.16327068419847435	0.3674271824700224	0	0	5.938175270108043	10.762027106985062	ITGA1
Regulation Of Cell Cycle G2/M Phase Transition (GO:1902749)	1/18	0.16327068419847435	0.3674271824700224	0	0	5.938175270108043	10.762027106985062	CDK2
Gland Development (GO:0048732)	2/74	0.16524874761277292	0.3712588529700298	0	0	2.8106837606837605	5.060083471720493	ANXA1;SIX1
Positive Regulation Of Transferase Activity (GO:0051347)	3/143	0.16733088765109616	0.3714854782007697	0	0	2.171907216494845	3.8828967656618807	RFC3;DSCC1;DDR2
Regulation Of Centriole Replication (GO:0046599)	1/19	0.17151988032070245	0.3714854782007697	0	0	5.607993197278912	9.887206608811388	BRCA1
Arp2/3 Complex-Mediated Actin Nucleation (GO:0034314)	1/19	0.17151988032070245	0.3714854782007697	0	0	5.607993197278912	9.887206608811388	WIPF3
Negative Regulation Of Fatty Acid Metabolic Process (GO:0045922)	1/19	0.17151988032070245	0.3714854782007697	0	0	5.607993197278912	9.887206608811388	BRCA1
Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043567)	1/19	0.17151988032070245	0.3714854782007697	0	0	5.607993197278912	9.887206608811388	IGFBP4
Regulation Of Neuroinflammatory Response (GO:0150077)	1/19	0.17151988032070245	0.3714854782007697	0	0	5.607993197278912	9.887206608811388	IL33
Nucleotide Biosynthetic Process (GO:0009165)	1/19	0.17151988032070245	0.3714854782007697	0	0	5.607993197278912	9.887206608811388	GART
Phosphatidylcholine Biosynthetic Process (GO:0006656)	1/19	0.17151988032070245	0.3714854782007697	0	0	5.607993197278912	9.887206608811388	PCYT1B
Regulation Of Tissue Remodeling (GO:0034103)	1/19	0.17151988032070245	0.3714854782007697	0	0	5.607993197278912	9.887206608811388	DDR2
Pore Complex Assembly (GO:0046931)	1/19	0.17151988032070245	0.3714854782007697	0	0	5.607993197278912	9.887206608811388	NUP107
Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886)	1/19	0.17151988032070245	0.3714854782007697	0	0	5.607993197278912	9.887206608811388	LMCD1
Positive Regulation Of Calcineurin-Mediated Signaling (GO:0106058)	1/19	0.17151988032070245	0.3714854782007697	0	0	5.607993197278912	9.887206608811388	LMCD1
Dopaminergic Neuron Differentiation (GO:0071542)	1/19	0.17151988032070245	0.3714854782007697	0	0	5.607993197278912	9.887206608811388	LMX1B
Steroid Hormone Biosynthetic Process (GO:0120178)	1/19	0.17151988032070245	0.3714854782007697	0	0	5.607993197278912	9.887206608811388	HSD17B7
Positive Regulation Of Histone Methylation (GO:0031062)	1/19	0.17151988032070245	0.3714854782007697	0	0	5.607993197278912	9.887206608811388	BRCA1
Heme Biosynthetic Process (GO:0006783)	1/19	0.17151988032070245	0.3714854782007697	0	0	5.607993197278912	9.887206608811388	ABCB6
Insulin Secretion (GO:0030073)	1/19	0.17151988032070245	0.3714854782007697	0	0	5.607993197278912	9.887206608811388	ANXA1
Mitotic Sister Chromatid Cohesion (GO:0007064)	1/19	0.17151988032070245	0.3714854782007697	0	0	5.607993197278912	9.887206608811388	DSCC1
Receptor Clustering (GO:0043113)	1/19	0.17151988032070245	0.3714854782007697	0	0	5.607993197278912	9.887206608811388	FLNA
Regulation Of Autophagy Of Mitochondrion (GO:1903146)	1/19	0.17151988032070245	0.3714854782007697	0	0	5.607993197278912	9.887206608811388	CAMKK2
Negative Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045736)	1/19	0.17151988032070245	0.3714854782007697	0	0	5.607993197278912	9.887206608811388	TFAP4
Regulation Of Cell Cycle (GO:0051726)	5/298	0.17178054500305884	0.3714854782007697	0	0	1.734037258248009	3.0545716879592333	BARD1;CDT1;ING5;BRCA1;MCM2
Negative Regulation Of Cell Population Proliferation (GO:0008285)	6/379	0.171986836620128	0.3714854782007697	0	0	1.6363712926182221	2.8805654825691853	ING5;TFAP4;ITGA1;UTP20;CDC6;TNS2
Wnt Signaling Pathway (GO:0016055)	2/76	0.1722391868512471	0.3714854782007697	0	0	2.7344421344421344	4.809531373298515	FZD4;TCF7
Positive Regulation Of Interleukin-6 Production (GO:0032755)	2/76	0.1722391868512471	0.3714854782007697	0	0	2.7344421344421344	4.809531373298515	IL33;TLR4
Negative Regulation Of Programmed Cell Death (GO:0043069)	6/381	0.17485736789502704	0.3737957352702063	0	0	1.6274764397905759	2.8379684794878033	BARD1;ANXA1;PAX7;RHBDD1;FLNA;CASP2
Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512)	2/77	0.17575263700719806	0.3737957352702063	0	0	2.697846153846154	4.690685064686073	SLC2A10;PEG10
Chloride Transport (GO:0006821)	2/77	0.17575263700719806	0.3737957352702063	0	0	2.697846153846154	4.690685064686073	SLC12A2;CLIC5
Positive Regulation Of Response To Stimulus (GO:0048584)	2/77	0.17575263700719806	0.3737957352702063	0	0	2.697846153846154	4.690685064686073	EYA4;BRCA1
Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181)	2/77	0.17575263700719806	0.3737957352702063	0	0	2.697846153846154	4.690685064686073	COL4A2;HOXA5
Protein Glycosylation (GO:0006486)	3/147	0.17701319727447493	0.3737957352702063	0	0	2.111146907216495	3.6555162907309273	ALG8;B4GALT1;GFPT2
Positive Regulation Of Tumor Necrosis Factor Production (GO:0032760)	2/78	0.17927747581925374	0.3737957352702063	0	0	2.66221322537112	4.575866744697604	IL33;TLR4
Proteolysis Involved In Protein Catabolic Process (GO:0051603)	2/78	0.17927747581925374	0.3737957352702063	0	0	2.66221322537112	4.575866744697604	RHBDD1;CTSC
Defense Response To Symbiont (GO:0140546)	3/148	0.17945792137714361	0.3737957352702063	0	0	2.096480625666548	3.6013648593165155	IFITM3;IFITM2;STING1
DNA Methylation (GO:0006306)	1/20	0.1796881576076363	0.3737957352702063	0	0	5.312567132116004	9.119193547123624	HELLS
Regulation Of Fibroblast Migration (GO:0010762)	1/20	0.1796881576076363	0.3737957352702063	0	0	5.312567132116004	9.119193547123624	DDR2
Regulation Of Macrophage Chemotaxis (GO:0010758)	1/20	0.1796881576076363	0.3737957352702063	0	0	5.312567132116004	9.119193547123624	MTUS1
Cell Projection Organization (GO:0030030)	1/20	0.1796881576076363	0.3737957352702063	0	0	5.312567132116004	9.119193547123624	PARVB
Regulation Of Smooth Muscle Contraction (GO:0006940)	1/20	0.1796881576076363	0.3737957352702063	0	0	5.312567132116004	9.119193547123624	ATP2B1
Regulation Of Toll-Like Receptor Signaling Pathway (GO:0034121)	1/20	0.1796881576076363	0.3737957352702063	0	0	5.312567132116004	9.119193547123624	LGR4
Sensory Perception Of Pain (GO:0019233)	1/20	0.1796881576076363	0.3737957352702063	0	0	5.312567132116004	9.119193547123624	MME
Gamma-Aminobutyric Acid Signaling Pathway (GO:0007214)	1/20	0.1796881576076363	0.3737957352702063	0	0	5.312567132116004	9.119193547123624	SLC12A2
