Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Branching Morphogenesis Of An Epithelial Tube (GO:0048754)	3/42	0.07328104256034783	0.33411187201243336	0	0	3.2532955114300015	8.502335993151261	SFRP2;NPNT;EPHA2
Stress-Activated MAPK Cascade (GO:0051403)	3/42	0.07328104256034783	0.33411187201243336	0	0	3.2532955114300015	8.502335993151261	MAPK8IP2;ZFP36L1;MAPK8IP1
Potassium Ion Import Across Plasma Membrane (GO:1990573)	3/42	0.07328104256034783	0.33411187201243336	0	0	3.2532955114300015	8.502335993151261	ATP1A3;ATP1A2;ATP1B1
Regulation Of Heart Contraction (GO:0008016)	4/69	0.07631102268731083	0.3471909531143613	0	0	2.6048160535117058	6.702029910202311	ATP1A2;CACNA1C;CACNA1H;SLC8A2
Regulation Of Filopodium Assembly (GO:0051489)	3/43	0.07748007971727733	0.3476207966842112	0	0	3.171800433839479	8.112623116258577	ARHGAP44;GAP43;DAAM2
Learning (GO:0007612)	3/43	0.07748007971727733	0.3476207966842112	0	0	3.171800433839479	8.112623116258577	SYT11;MAPK8IP2;SLC8A2
Positive Regulation Of Biomineral Tissue Development (GO:0070169)	3/43	0.07748007971727733	0.3476207966842112	0	0	3.171800433839479	8.112623116258577	ADGRV1;BMPR1B;BMP7
Ameboidal-Type Cell Migration (GO:0001667)	2/20	0.07753623717863446	0.3476207966842112	0	0	4.6940836940836945	12.00281836174562	PDLIM1;SRGAP3
Cellular Response To Estradiol Stimulus (GO:0071392)	2/20	0.07753623717863446	0.3476207966842112	0	0	4.6940836940836945	12.00281836174562	SFRP1;EGFR
Glutamate Metabolic Process (GO:0006536)	2/20	0.07753623717863446	0.3476207966842112	0	0	4.6940836940836945	12.00281836174562	GAD1;DGLUCY
Negative Regulation Of Phosphate Metabolic Process (GO:0045936)	2/20	0.07753623717863446	0.3476207966842112	0	0	4.6940836940836945	12.00281836174562	CDKN2A;BMP7
Regulation Of Actin Filament-Based Process (GO:0032970)	4/70	0.07952867543309261	0.3558122859293457	0	0	2.5652173913043477	6.494200864350705	ARHGAP44;DAAM2;RAC3;CORO2B
Positive Regulation Of Protein Modification Process (GO:0031401)	9/225	0.07983440762557534	0.35643909794655215	0	0	1.7692307692307692	4.472262766665123	CLIP3;PINK1;RELN;CCND2;LIMK2;PIK3R3;FAS;GAS6;EGFR
Cellular Response To Insulin Stimulus (GO:0032869)	5/99	0.08054252926036155	0.35885615521386766	0	0	2.253047791220507	5.675359615021767	HDAC5;PIK3R3;LPIN1;PDK2;ZFP36L1
Neural Crest Cell Development (GO:0014032)	3/44	0.08178222045211439	0.3636267322581615	0	0	3.0942807258875193	7.74713645958103	SEMA6B;SEMA5B;SEMA4G
Regulation Of Cilium Assembly (GO:1902017)	4/71	0.08281281112848105	0.36669376450306834	0	0	2.52680077871512	6.294696627532463	TBC1D1;LIMK2;EVI5L;TBC1D16
Cell-Cell Junction Assembly (GO:0007043)	4/71	0.08281281112848105	0.36669376450306834	0	0	2.52680077871512	6.294696627532463	PCDHGB4;CDH11;CDH13;PRKCA
Positive Regulation Of Dendritic Spine Development (GO:0060999)	2/21	0.08442489127068908	0.3715385808067953	0	0	4.446798815219868	10.99201086638204	CAMK2B;RELN
Positive Regulation Of Heart Contraction (GO:0045823)	2/21	0.08442489127068908	0.3715385808067953	0	0	4.446798815219868	10.99201086638204	ATP1A2;SCN3B
Positive Regulation Of Smoothened Signaling Pathway (GO:0045880)	2/21	0.08442489127068908	0.3715385808067953	0	0	4.446798815219868	10.99201086638204	SFRP1;EVC
Negative Regulation Of Cell Adhesion (GO:0007162)	4/72	0.08616268685976262	0.3769722691795072	0	0	2.4895140664961635	6.103088699824039	DUSP1;NEXMIF;CDH13;CORO2B
Regulation Of Cellular Metabolic Process (GO:0031323)	3/45	0.0861851098681773	0.3769722691795072	0	0	3.0204524325999382	7.40390775282218	PINK1;VASH1;PDK2
Positive Regulation Of mRNA Catabolic Process (GO:0061014)	3/45	0.0861851098681773	0.3769722691795072	0	0	3.0204524325999382	7.40390775282218	BTG2;TOB1;ZFP36L1
Plasma Membrane Bounded Cell Projection Organization (GO:0120036)	6/132	0.08726886148576547	0.3809383162624083	0	0	2.0180910792264504	4.921642956215288	CARMIL1;BTG2;BICDL1;MAP4;RAB6B;SH3GL2
Negative Regulation Of Intracellular Signal Transduction (GO:1902532)	9/231	0.09039581956675724	0.3860549551027566	0	0	1.720879120879121	4.136231498348458	PER1;PINK1;DUSP3;DUSP1;RPS6KA1;DUSP8;BMP7;DUSP16;EPHA2
Negative Regulation Of Multicellular Organismal Process (GO:0051241)	9/231	0.09039581956675724	0.3860549551027566	0	0	1.720879120879121	4.136231498348458	KLF7;SFRP1;SFRP2;DUSP10;SYT11;ARRDC3;GAS6;EGFR;RAB11FIP5
Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015)	3/46	0.09068633876892507	0.3860549551027566	0	0	2.950058013418756	7.081167484286488	PER1;PDCD4;TICAM1
Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058)	3/46	0.09068633876892507	0.3860549551027566	0	0	2.950058013418756	7.081167484286488	DUSP3;CDH13;EGFR
T Cell Differentiation (GO:0030217)	3/46	0.09068633876892507	0.3860549551027566	0	0	2.950058013418756	7.081167484286488	PIK3R3;SOX4;ZFP36L1
Regulation Of mRNA Catabolic Process (GO:0061013)	3/46	0.09068633876892507	0.3860549551027566	0	0	2.950058013418756	7.081167484286488	CARHSP1;PRKCA;ZFP36L1
Acylglycerol Biosynthetic Process (GO:0046463)	2/22	0.09149071891375737	0.3860549551027566	0	0	4.224242424242425	10.102350714568704	DGAT2;LPIN1
Blood Vessel Endothelial Cell Migration (GO:0043534)	2/22	0.09149071891375737	0.3860549551027566	0	0	4.224242424242425	10.102350714568704	EGR3;PIK3R3
Regulation Of Protein Export From Nucleus (GO:0046825)	2/22	0.09149071891375737	0.3860549551027566	0	0	4.224242424242425	10.102350714568704	GAS6;PTPN14
Regulation Of Release Of Sequestered Calcium Ion Into Cytosol By Sarcoplasmic Reticulum (GO:0010880)	2/22	0.09149071891375737	0.3860549551027566	0	0	4.224242424242425	10.102350714568704	ATP1A2;CACNA1C
Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404)	2/22	0.09149071891375737	0.3860549551027566	0	0	4.224242424242425	10.102350714568704	CDH13;TICAM1
Cytoskeleton-Dependent Intracellular Transport (GO:0030705)	2/22	0.09149071891375737	0.3860549551027566	0	0	4.224242424242425	10.102350714568704	CCDC88C;KIF1A
Glucose Transmembrane Transport (GO:1904659)	2/22	0.09149071891375737	0.3860549551027566	0	0	4.224242424242425	10.102350714568704	SLC2A3;SLC5A3
Vesicle Transport Along Microtubule (GO:0047496)	2/22	0.09149071891375737	0.3860549551027566	0	0	4.224242424242425	10.102350714568704	BICDL1;KIF1A
Hexose Transmembrane Transport (GO:0008645)	2/22	0.09149071891375737	0.3860549551027566	0	0	4.224242424242425	10.102350714568704	SLC2A3;SLC5A3
Negative Regulation Of Axonogenesis (GO:0050771)	2/22	0.09149071891375737	0.3860549551027566	0	0	4.224242424242425	10.102350714568704	RUFY3;ULK2
Placenta Development (GO:0001890)	2/22	0.09149071891375737	0.3860549551027566	0	0	4.224242424242425	10.102350714568704	ESRRB;ITGB8
Negative Regulation Of Neuron Apoptotic Process (GO:0043524)	4/74	0.09305650025669586	0.39189351967203423	0	0	2.4181366459627327	5.74198260196977	CNTFR;PINK1;PTPRZ1;AGAP2
Negative Regulation Of Signal Transduction (GO:0009968)	10/267	0.09404200840452336	0.3920011901130013	0	0	1.6523252026945954	3.906119413746424	PTPRT;KANK1;SFRP1;MMP14;NDRG4;SFRP2;CADM4;DACT3;PRKCQ;MAPK8IP2
Positive Regulation Of Vasculature Development (GO:1904018)	5/104	0.0945852644737373	0.3920011901130013	0	0	2.1387073347857664	5.043614232508487	SFRP2;ANXA3;ITGB8;PRKCA;RHOB
Regulation Of Wound Healing (GO:0061041)	3/47	0.09528344987290333	0.3920011901130013	0	0	2.882863340563991	6.777320967835751	KANK1;CADM4;TNFRSF12A
Cognition (GO:0050890)	3/47	0.09528344987290333	0.3920011901130013	0	0	2.882863340563991	6.777320967835751	DOP1B;MGAT3;SLC8A2
Positive Regulation Of Lymphocyte Activation (GO:0051251)	3/47	0.09528344987290333	0.3920011901130013	0	0	2.882863340563991	6.777320967835751	GNAO1;PRKCQ;TICAM1
Negative Regulation Of Phosphorylation (GO:0042326)	4/75	0.09659877054113586	0.3920011901130013	0	0	2.383955909369259	5.571756159997564	CADM4;CDKN2A;BMP7;SH3GL2
Regulation Of Neuron Apoptotic Process (GO:0043523)	5/105	0.097534677655227	0.3920011901130013	0	0	2.117211328976035	4.927909503722529	CNTFR;PINK1;PTPRZ1;KCNB1;AGAP2
Regulation Of Myotube Differentiation (GO:0010830)	2/23	0.09872183390942751	0.3920011901130013	0	0	4.0228818800247375	9.314778397950514	HDAC5;MMP14
Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)	2/23	0.09872183390942751	0.3920011901130013	0	0	4.0228818800247375	9.314778397950514	TOB1;ZFP36L1
Cell-Cell Signaling By Wnt (GO:0198738)	2/23	0.09872183390942751	0.3920011901130013	0	0	4.0228818800247375	9.314778397950514	WNT7B;RAC3
Diacylglycerol Metabolic Process (GO:0046339)	2/23	0.09872183390942751	0.3920011901130013	0	0	4.0228818800247375	9.314778397950514	DGAT2;DGKI
Entrainment Of Circadian Clock By Photoperiod (GO:0043153)	2/23	0.09872183390942751	0.3920011901130013	0	0	4.0228818800247375	9.314778397950514	PER1;CRY2
Negative Regulation Of Actin Filament Polymerization (GO:0030837)	2/23	0.09872183390942751	0.3920011901130013	0	0	4.0228818800247375	9.314778397950514	KANK1;TMSB10
Negative Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059)	2/23	0.09872183390942751	0.3920011901130013	0	0	4.0228818800247375	9.314778397950514	DUSP3;EGFR
Negative Regulation Of Neuron Differentiation (GO:0045665)	2/23	0.09872183390942751	0.3920011901130013	0	0	4.0228818800247375	9.314778397950514	DTX1;BMP7
Regulation Of Cardiac Muscle Hypertrophy (GO:0010611)	2/23	0.09872183390942751	0.3920011901130013	0	0	4.0228818800247375	9.314778397950514	PRKCA;PDE9A
Cytoplasmic Microtubule Organization (GO:0031122)	3/48	0.09997394375566249	0.3920011901130013	0	0	2.818655097613883	6.490927741416468	CLIP3;LIMK2;CCDC88C
Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373)	3/48	0.09997394375566249	0.3920011901130013	0	0	2.818655097613883	6.490927741416468	DUSP10;DUSP3;WNK2
Positive Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000379)	3/48	0.09997394375566249	0.3920011901130013	0	0	2.818655097613883	6.490927741416468	DCXR;SLC5A3;GRIN1
Positive Regulation Of Protein Phosphorylation (GO:0001934)	13/377	0.10195403097035476	0.3920011901130013	0	0	1.5182134938232499	3.466435520654023	LIMK2;AGAP2;PIK3R3;BMP7;EGFR;CLIP3;PINK1;SFRP2;RELN;CCND2;FAS;MAPRE3;GAS6
Positive Regulation Of JNK Cascade (GO:0046330)	4/77	0.1038696216747628	0.3920011901130013	0	0	2.318403811792734	5.2503008675544685	WNT7B;MAPK8IP3;MAPK8IP1;GADD45G
Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)	4/77	0.1038696216747628	0.3920011901130013	0	0	2.318403811792734	5.2503008675544685	NELL2;EGR3;CDH13;PRKCA
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	28/938	0.1040788512427517	0.3920011901130013	0	0	1.3144671841919549	2.9741219714491156	HDAC5;KMT2C;PTPRN;EGFR;RPS6KA1;APBB1;IER2;SOX4;S100A10;KDM6B;JUN;EGR2;JUND;ESRRB;MRTFB;FOS;KLF4;SMARCA2;FOSL2;RGMA;GRIN1;KLF7;PER1;KLF6;SFRP2;CDH13;BMPR1B;LPIN1
Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071)	3/49	0.10475528447554326	0.3920011901130013	0	0	2.7572385174007357	6.220683774508257	DUSP1;DPF3;SMARCA2
Negative Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043154)	3/49	0.10475528447554326	0.3920011901130013	0	0	2.7572385174007357	6.220683774508257	RPS6KA1;GAS6;KLF4
Positive Regulation Of Nervous System Development (GO:0051962)	3/49	0.10475528447554326	0.3920011901130013	0	0	2.7572385174007357	6.220683774508257	SLITRK2;SLITRK5;EPHB1
Proton Transmembrane Transport (GO:1902600)	3/49	0.10475528447554326	0.3920011901130013	0	0	2.7572385174007357	6.220683774508257	ATP1A3;ATP1A2;ATP1B1
Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	17/525	0.1058496502960737	0.3920011901130013	0	0	1.4245274709788793	3.1991120336373418	DDR1;ADGRV1;SCHIP1;ARRDC3;TICAM1;RUNDC3A;BMP7;EGFR;BBC3;PINK1;RELN;PDCD4;CDH13;PIM2;ROR2;GAS6;FGFR3
Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000116)	2/24	0.10610680411421587	0.3920011901130013	0	0	3.83982683982684	8.61391851586473	TTBK1;GRIN1
Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114)	2/24	0.10610680411421587	0.3920011901130013	0	0	3.83982683982684	8.61391851586473	KLF4;BMP7
Cell Morphogenesis Involved In Differentiation (GO:0000904)	2/24	0.10610680411421587	0.3920011901130013	0	0	3.83982683982684	8.61391851586473	RELN;EPHA2
Gliogenesis (GO:0042063)	2/24	0.10610680411421587	0.3920011901130013	0	0	3.83982683982684	8.61391851586473	RELN;NCAN
Mononuclear Cell Differentiation (GO:1903131)	2/24	0.10610680411421587	0.3920011901130013	0	0	3.83982683982684	8.61391851586473	PDE1B;GAS6
Photoperiodism (GO:0009648)	2/24	0.10610680411421587	0.3920011901130013	0	0	3.83982683982684	8.61391851586473	PER1;CRY2
Generation Of Neurons (GO:0048699)	7/172	0.10631482827834134	0.3920011901130013	0	0	1.798249452954048	4.0305073262208655	BRSK2;EMX2;TUBB2B;RELN;WNT7B;MDGA1;IER2
Negative Regulation Of Wnt Signaling Pathway (GO:0030178)	6/140	0.10780775546947768	0.3920011901130013	0	0	1.896825914097634	4.225000814964797	DRAXIN;PTPRU;SFRP1;SFRP2;CCDC88C;DACT3
Negative Regulation Of Cell Projection Organization (GO:0031345)	3/50	0.10962490491315072	0.3920011901130013	0	0	2.69843540868602	5.965406050856904	STX1B;KANK1;CRMP1
Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)	3/50	0.10962490491315072	0.3920011901130013	0	0	2.69843540868602	5.965406050856904	SRGAP3;SGK1;BMP7
Pyruvate Metabolic Process (GO:0006090)	3/50	0.10962490491315072	0.3920011901130013	0	0	2.69843540868602	5.965406050856904	LDHB;SRR;TPI1
Regulation Of Wnt Signaling Pathway (GO:0030111)	5/109	0.10978870741094442	0.3920011901130013	0	0	2.035361153008212	4.496514978614244	KANK1;SFRP1;SFRP2;DAAM2;DACT3
B Cell Chemotaxis (GO:0035754)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	GAS6
ERBB2-EGFR Signaling Pathway (GO:0038134)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	EGFR
ISG15-protein Conjugation (GO:0032020)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	UBE2E2
L-ascorbic Acid Metabolic Process (GO:0019852)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	SLC2A3
Regulation Of Focal Adhesion Disassembly (GO:0120182)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	DUSP3
Regulation Of Glomerular Filtration (GO:0003093)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	GAS6
Regulation Of Glutamate Receptor Signaling Pathway (GO:1900449)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	FRRS1L
TORC2 Signaling (GO:0038203)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	PINK1
Regulation Of Keratinocyte Apoptotic Process (GO:1902172)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	ZFP36L1
Regulation Of Mitotic Spindle Checkpoint (GO:1903504)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	DUSP1
Regulation Of Nitric Oxide Mediated Signal Transduction (GO:0010749)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	EGFR
Regulation Of Non-Motile Cilium Assembly (GO:1902855)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	MAP4
Behavioral Fear Response (GO:0001662)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	MAPK8IP2
Regulation Of Plasma Membrane Repair (GO:1905684)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	S100A10
Regulation Of Protein Targeting (GO:1903533)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	PINK1
Regulation Of Retrograde Transport, Endosome To Golgi (GO:1905279)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	ATP9A
Cellular Response To Granulocyte Macrophage Colony-Stimulating Factor Stimulus (GO:0097011)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	PDE1B
Regulation Of Type B Pancreatic Cell Proliferation (GO:0061469)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	PTPRN
Regulation Of Ventricular Cardiac Muscle Cell Membrane Depolarization (GO:0060373)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	SCN3B
Cerebral Cortex Cell Migration (GO:0021795)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	RELN
Cilium Disassembly (GO:0061523)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	MAP4
Response To Granulocyte Macrophage Colony-Stimulating Factor (GO:0097012)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	PDE1B
Response To Heparin (GO:0071503)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	SFRP1
Dendrite Extension (GO:0097484)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	SH3GL2
Response To Testosterone (GO:0033574)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	SPP1
Detection Of Molecule Of Bacterial Origin (GO:0032490)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	SSC5D
Retinal Ganglion Cell Axon Guidance (GO:0031290)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	EPHB1
Synaptic Vesicle Uncoating (GO:0016191)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	SH3GL2
Gamma-Aminobutyric Acid Metabolic Process (GO:0009448)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	GAD1
Transmembrane Receptor Protein Tyrosine Phosphatase Signaling Pathway (GO:0007185)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	PTPRU
Glutamate Catabolic Process (GO:0006538)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	GAD1
Hexose Import Across Plasma Membrane (GO:0140271)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	SLC2A3
Histamine Metabolic Process (GO:0001692)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	SLC29A4
Inner Ear Auditory Receptor Cell Differentiation (GO:0042491)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	MYO6
Intracellular Oxygen Homeostasis (GO:0032364)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	WNT7B
Mesodermal Cell Fate Commitment (GO:0001710)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	KLF4
Metanephric Collecting Duct Development (GO:0072205)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	WNT7B
Mitochondrial Protein Catabolic Process (GO:0035694)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	BNIP3
Morphogenesis Of An Endothelium (GO:0003159)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	RHOB
Negative Regulation Of Amino Acid Transport (GO:0051956)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	SLC43A2
Negative Regulation Of Cellular Extravasation (GO:0002692)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	ENC1
Negative Regulation Of Erythrocyte Differentiation (GO:0045647)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	ZFP36L1
Negative Regulation Of Lamellipodium Organization (GO:1902744)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	KANK1
Negative Regulation Of Meiotic Cell Cycle (GO:0051447)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	DUSP1
Negative Regulation Of Monocyte Chemotaxis (GO:0090027)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	DUSP1
Negative Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0097201)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	JUN
Nucleoside Transport (GO:0015858)	1/5	0.1107512656081342	0.3920011901130013	0	0	10.546436285097192	23.207100226290716	SLC29A4
